Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
BD,Casey's,12545 E STATE ROUTE 1 17,,GRANT PARK,IL,60940,,815-466-0249,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.24121,-87.63314,2023-08-10,297465,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,2517 WASHINGTON AVE,,ALTON,IL,62002,,618-463-1545,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.91276,-90.15039,2023-08-10,297466,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1800 N 8TH ST,,PEKIN,IL,61554,,309-346-2431,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.58603,-89.64074,2023-08-10,297467,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1511 W DELMAR AVE,,GODFREY,IL,62035,,618-466-1272,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.92976,-90.21425,2023-08-10,297468,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,3961 N PEORIA RD,,SPRINGFIELD,IL,62702,,217-753-0420,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.85225,-89.62322,2023-08-10,297469,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1900 GEORGETOWN RD,,TILTON,IL,61833,,217-559-2741,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.08957,-87.63559,2023-08-10,297470,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,845 E VOORHEES ST,,DANVILLE,IL,61832,,217-472-0535,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.14652,-87.61223,2023-08-10,297471,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1706 MASCOUTAH AVE,,BELLEVILLE,IL,62220,,618-234-2307,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.50521,-89.95712,2023-08-10,297474,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,204 E MISSOURI AVE,,SANDOVAL,IL,62882,,618-356-1442,E,,Public,6am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.6153,-89.11774,2023-08-10,297475,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,902 W NORTH AVE,,FLORA,IL,62839,,618-356-1391,E,,Public,4am-1am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.66768,-88.49879,2023-08-10,297476,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,650 N PERSHING ST,,ENERGY,IL,62933,,618-356-1335,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,37.78453,-89.0265,2023-08-10,297477,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,3001 RIDGE AVE,,SPRINGFIELD,IL,62702,,217-528-8754,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.81884,-89.60612,2023-08-10,297478,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,70 W MAIN ST,,GLEN CARBON,IL,62034,,618-288-1279,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.74781,-89.9872,2023-08-10,297479,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,100 WILLARDS FERRY RD,,JONESBORO,IL,62952,,618-833-6278,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,37.45146,-89.27264,2023-08-10,297480,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,418 W 9TH ST,,MT. CARMEL,IL,62863,,618-356-1485,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.41417,-87.77034,2023-08-10,297481,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,900 N OLD ST LOUIS RD,,HARTFORD,IL,62048,,618-356-1475,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.84116,-90.09677,2023-08-10,297484,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,710 W BROADWAY ST,,SPARTA,IL,62286,,618-443-3892,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.12163,-89.71291,2023-08-10,297485,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1401 E MAIN ST,,STREATOR,IL,61364,,779-340-0401,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.12083,-88.8157,2023-08-10,297486,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,302 E US HWY 40,,TROY,IL,62294,,618-667-3471,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.71829,-89.87769,2023-08-10,297487,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,908 W CARPENTER ST,,JERSEYVILLE,IL,62052,,618-498-4913,E,,Public,3am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.11592,-90.33918,2023-08-10,297488,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,315 E SANGAMON AVE,,PETERSBURG,IL,62675,,217-571-2092,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.01315,-89.84695,2023-08-10,297489,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,218 W PEARL ST,,TREMONT,IL,61568,,309-590-5748,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.52728,-89.4938,2023-08-10,297490,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,411 W FRONT ST,,ROANOKE,IL,61561,,309-590-5747,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.79337,-89.20132,2023-08-10,297491,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,301 S MARKET ST,,MONTICELLO,IL,61856,,217-571-5214,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.02405,-88.57362,2023-08-10,297492,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1075 W JEFFERY ST,,KANKAKEE,IL,60901,,815-802-1343,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.10616,-87.88299,2023-08-10,297493,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,306 N 1ST ST,,VIENNA,IL,62995,,618-6585230,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,37.41673,-88.89307,2023-08-10,297494,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,414 W JASPER ST,,PARIS,IL,61944,,217-465-5094,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.60298,-87.70108,2023-08-10,297495,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,310 N CHRISTOPHER RD,,ZEIGLER,IL,62999,,309-249-8828,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,37.89225,-89.05939,2023-08-10,297496,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,118 W BROADWAY,,STEELEVILLE,IL,62288,,309-249-8830,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.00689,-89.65893,2023-08-10,297498,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,2530 E BROADWAY,,ALTON,IL,62002,,309-249-8832,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.88814,-90.14942,2023-08-10,297500,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1500 N MAIN ST,,LEWISTOWN,IL,61542,,309-249-8833,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.40812,-90.15561,2023-08-10,297501,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,105 E SPRING ST,,PRINCEVILLE,IL,61559,,309-249-8834,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.92916,-89.75687,2023-08-10,297502,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,203 N ELIZABETH ST,,COLCHESTER,IL,62326,,309-249-8835,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.42617,-90.79478,2023-08-10,297503,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,103 E MYRTLE ST,,BALDWIN,IL,62217,,309-249-8836,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.18324,-89.84243,2023-08-10,297504,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1204 N MAIN ST,,CHATHAM,IL,62629,,309-249-8838,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.68755,-89.7042,2023-08-10,297506,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1100 5TH ST,,LINCOLN,IL,62656,,309-249-8839,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.14711,-89.38143,2023-08-10,297507,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,100 E STATE ST,,POTOMAC,IL,61865,,309-249-8840,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.30547,-87.80012,2023-08-10,297508,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,613 W PORTER ST,,PALESTINE,IL,62451,,309-249-8841,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.00473,-87.62112,2023-08-10,297509,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,703 E HOWARD ST,,PONTIAC,IL,61764,,309-249-8842,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.88139,-88.62184,2023-08-10,297510,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,306 N COURT ST,,GRAYVILLE,IL,62844,,309-249-8843,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.25994,-87.99666,2023-08-10,297511,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,101 MAIN ST,,WAPELLA,IL,61777,,309-249-8844,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.22031,-88.96423,2023-08-10,297512,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1604 CHICAGO AVE,,SAVANNA,IL,61074,,309-249-8845,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,42.09232,-90.13144,2023-08-10,297513,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,602 MAIN ST,,WARSAW,IL,62379,,309-249-8846,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.35878,-91.43423,2023-08-10,297514,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,205 BUCHANAN ST,,CARTHAGE,IL,62321,,309-249-8848,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.41634,-91.1423,2023-08-10,297516,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,2017 FOX CREEK RD,,BLOOMINGTON,IL,61701,,309-249-8849,E,,Public,6am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.45001,-89.01975,2023-08-10,297517,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,6124 W PLANK RD,,BELLEVUE,IL,61604,,309-249-8850,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.68838,-89.69086,2023-08-10,297518,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,940 S MAIN ST,,CLAY CITY,IL,62824,,309-249-8851,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.68054,-88.35446,2023-08-10,297519,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,501 N LONG ST,,TOLONO,IL,61880,,309-249-8852,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.99057,-88.26193,2023-08-10,297520,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,13023 W FARMINGTON RD,,HANNA CITY,IL,61536,,309-249-8853,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.69346,-89.8018,2023-08-10,297521,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,110 SPRINGFIELD ST,,KINCAID,IL,62540,,309-249-8855,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.5909,-89.42248,2023-08-10,297523,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,111 N OLD ROUTE 66,,WILLIAMSVILLE,IL,62693,,309-249-8857,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.95536,-89.55391,2023-08-10,297525,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,950 N STATE HWY 121,,MT. ZION,IL,62549,,309-249-8858,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.78081,-88.87021,2023-08-10,297526,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,3601 MAINE ST,,QUINCY,IL,62305,,309-249-8859,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.93186,-91.358,2023-08-10,297527,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,100 N STATE ST,,GREENVIEW,IL,62642,,309-249-8860,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.08365,-89.73511,2023-08-10,297528,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,109 E OAK ST,,FAIRBURY,IL,61739,,309-249-8861,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.74358,-88.512,2023-08-10,297529,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,112 S CHICAGO ST,,ROSSVILLE,IL,60963,,309-249-8863,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.37891,-87.66918,2023-08-10,297531,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,609 E 4TH ST,,DELAVAN,IL,61734,,309-249-8864,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.37278,-89.53956,2023-08-10,297532,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,209 N HAUGHTON HWY,,GREENUP,IL,62428,,309-249-8865,E,,Public,3am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.25186,-88.15472,2023-08-10,297533,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,100 W JONES ST,,MILFORD,IL,60953,,309-249-8867,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.62802,-87.69802,2023-08-10,297535,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,317 S BUSINESS 51,,ASSUMPTION,IL,62510,,309-249-8869,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.51528,-89.04346,2023-08-10,297537,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,202 E FRANKLIN ST,,HUDSON,IL,61748,,309-249-8870,E,,Public,3am-11am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.60687,-88.9904,2023-08-10,297538,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,310 S JACKSON ST,,CERRO GORDO,IL,61818,,309-249-8871,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.88838,-88.72615,2023-08-10,297539,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,506 S WOOD ST,,MAROA,IL,61756,,309-249-8872,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.03091,-88.95589,2023-08-10,297540,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,602 EAST ST,,MAZON,IL,60444,,309-249-8873,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.24158,-88.41868,2023-08-10,297541,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,925 E MAIN ST,,MOWEAQUA,IL,62550,,309-249-8876,E,,Public,3am-11am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.62527,-89.005,2023-08-10,297544,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,505 E WOOD ST,,CAMP POINT,IL,62320,,309-249-8877,E,,Public,3am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.03961,-91.05904,2023-08-10,297545,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,710 W CLEVELAND AVE,,HEYWORTH,IL,61745,,309-249-8879,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,40.31164,-88.98518,2023-08-10,297547,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,321 N MAIN ST,,TOLUCA,IL,61369,,309-249-8880,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.00459,-89.13433,2023-08-10,297548,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,705 N JEFFERSON ST,,MASCOUTAH,IL,62258,,309-249-8882,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,38.49644,-89.794,2023-08-10,297550,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,1430 N CONVENT ST,,BOURBONNAIS,IL,60914,,309-249-8883,E,,Public,5am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.17833,-87.87509,2023-08-10,297551,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
BD,Casey's,525 E MORTON AVE,,JACKSONVILLE,IL,62650,,309-249-8884,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,39.72295,-90.22325,2023-08-10,297552,2023-08-10 16:58:49 UTC,P,,,2023-06-27,,,,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
